"","category","location","years","value"
"20057","강달이류","전라남도",1996,25104
"20058","강달이류","경상북도",1996,0
"20059","강달이류","경상남도",1996,14691
"20060","강달이류","제주도",1996,110
"20061","고등어","부산광역시",1996,351092
"20062","고등어","인천광역시",1996,188
"20063","고등어","울산광역시",1996,0
"20064","고등어","강원도",1996,121
"20065","고등어","충청남도",1996,28
"20066","고등어","전라북도",1996,303
"20067","고등어","전라남도",1996,24244
"20068","고등어","경상북도",1996,1564
"20069","고등어","경상남도",1996,34247
"20070","고등어","제주도",1996,3216
"20071","꽁치","부산광역시",1996,130
"20072","꽁치","인천광역시",1996,0
"20073","꽁치","울산광역시",1996,0
"20074","꽁치","강원도",1996,6592
"20075","꽁치","충청남도",1996,0
"20076","꽁치","전라북도",1996,0
"20077","꽁치","전라남도",1996,159
"20078","꽁치","경상북도",1996,2735
"20079","꽁치","경상남도",1996,65
"20080","꽁치","제주도",1996,6
"20081","학공치","부산광역시",1996,0
"20082","학공치","인천광역시",1996,0
"20083","학공치","울산광역시",1996,0
"20084","학공치","강원도",1996,96
"20085","학공치","충청남도",1996,1
"20086","학공치","전라북도",1996,48
"20087","학공치","전라남도",1996,12
"20088","학공치","경상북도",1996,303
"20089","학공치","경상남도",1996,530
"20090","학공치","제주도",1996,0
"20091","넙치류","부산광역시",1996,99
"20092","넙치류","인천광역시",1996,201
"20093","넙치류","울산광역시",1996,0
"20094","넙치류","경기도",1996,1
"20095","넙치류","강원도",1996,122
"20096","넙치류","충청남도",1996,31
"20097","넙치류","전라북도",1996,97
"20098","넙치류","전라남도",1996,1067
"20099","넙치류","경상북도",1996,60
"20100","넙치류","경상남도",1996,631
"20101","넙치류","제주도",1996,8
"20102","노가리","부산광역시",1996,0
"20103","노가리","강원도",1996,3823
"20104","노가리","전라남도",1996,0
"20105","노가리","경상북도",1996,2
"20106","노가리","경상남도",1996,0
"20107","농어류","부산광역시",1996,14
"20108","농어류","인천광역시",1996,125
"20109","농어류","울산광역시",1996,0
"20110","농어류","경기도",1996,22
"20111","농어류","강원도",1996,0
"20112","농어류","충청남도",1996,30
"20113","농어류","전라북도",1996,42
"20114","농어류","전라남도",1996,461
"20115","농어류","경상북도",1996,10
"20116","농어류","경상남도",1996,436
"20117","농어류","제주도",1996,38
"20118","눈볼대","부산광역시",1996,172
"20119","눈볼대","강원도",1996,141
"20120","눈볼대","충청남도",1996,18
"20121","눈볼대","전라남도",1996,49
"20122","눈볼대","경상북도",1996,0
"20123","눈볼대","경상남도",1996,5
"20124","눈볼대","제주도",1996,1
"20125","능성어","부산광역시",1996,0
"20126","능성어","충청남도",1996,0
"20127","능성어","전라북도",1996,1
"20128","능성어","전라남도",1996,28
"20129","능성어","경상남도",1996,0
"20130","능성어","제주도",1996,12
"20131","기타다랑어류","부산광역시",1996,2042
"20132","기타다랑어류","강원도",1996,436
"20133","기타다랑어류","전라남도",1996,2
"20134","기타다랑어류","경상북도",1996,312
"20135","기타다랑어류","경상남도",1996,0
"20136","기타다랑어류","제주도",1996,0
"20137","도루묵","부산광역시",1996,212
"20138","도루묵","울산광역시",1996,0
"20139","도루묵","강원도",1996,429
"20140","도루묵","전라남도",1996,762
"20141","도루묵","경상북도",1996,718
"20142","도루묵","경상남도",1996,380
"20143","대구","부산광역시",1996,73
"20144","대구","인천광역시",1996,6
"20145","대구","울산광역시",1996,0
"20146","대구","강원도",1996,237
"20147","대구","충청남도",1996,2
"20148","대구","전라북도",1996,0
"20149","대구","전라남도",1996,15
"20150","대구","경상북도",1996,116
"20151","대구","경상남도",1996,23
"20152","대구","제주도",1996,0
"20153","감성돔","부산광역시",1996,1
"20154","감성돔","울산광역시",1996,0
"20155","감성돔","강원도",1996,18
"20156","감성돔","충청남도",1996,8
"20157","감성돔","전라북도",1996,2
"20158","감성돔","전라남도",1996,287
"20159","감성돔","경상북도",1996,6
"20160","감성돔","경상남도",1996,178
"20161","감성돔","제주도",1996,45
"20162","옥돔","부산광역시",1996,0
"20163","옥돔","강원도",1996,0
"20164","옥돔","충청남도",1996,0
"20165","옥돔","전라남도",1996,123
"20166","옥돔","경상북도",1996,0
"20167","옥돔","경상남도",1996,72
"20168","옥돔","제주도",1996,2120
"20169","자리돔","부산광역시",1996,0
"20170","자리돔","강원도",1996,0
"20171","자리돔","충청남도",1996,0
"20172","자리돔","전라남도",1996,11
"20173","자리돔","경상북도",1996,0
"20174","자리돔","경상남도",1996,0
"20175","자리돔","제주도",1996,339
"20176","참돔","부산광역시",1996,474
"20177","참돔","인천광역시",1996,0
"20178","참돔","경기도",1996,0
"20179","참돔","강원도",1996,16
"20180","참돔","충청남도",1996,1
"20181","참돔","전라북도",1996,24
"20182","참돔","전라남도",1996,64
"20183","참돔","경상북도",1996,0
"20184","참돔","경상남도",1996,101
"20185","참돔","제주도",1996,82
"20186","기타돔류","부산광역시",1996,613
"20187","기타돔류","인천광역시",1996,10
"20188","기타돔류","울산광역시",1996,0
"20189","기타돔류","경기도",1996,0
"20190","기타돔류","강원도",1996,23
"20191","기타돔류","충청남도",1996,6
"20192","기타돔류","전라북도",1996,43
"20193","기타돔류","전라남도",1996,438
"20194","기타돔류","경상북도",1996,31
"20195","기타돔류","경상남도",1996,247
"20196","기타돔류","제주도",1996,205
"20197","망둑어류","부산광역시",1996,70
"20198","망둑어류","인천광역시",1996,932
"20199","망둑어류","경기도",1996,44
"20200","망둑어류","강원도",1996,0
"20201","망둑어류","충청남도",1996,53
"20202","망둑어류","전라북도",1996,18
"20203","망둑어류","전라남도",1996,381
"20204","망둑어류","경상북도",1996,3
"20205","망둑어류","경상남도",1996,97
"20206","매퉁이류","부산광역시",1996,2
"20207","매퉁이류","강원도",1996,0
"20208","매퉁이류","충청남도",1996,58
"20209","매퉁이류","전라북도",1996,0
"20210","매퉁이류","전라남도",1996,102
"20211","매퉁이류","경상남도",1996,0
"20212","멸치","부산광역시",1996,19722
"20213","멸치","인천광역시",1996,90
"20214","멸치","울산광역시",1996,0
"20215","멸치","강원도",1996,883
"20216","멸치","충청남도",1996,2458
"20217","멸치","전라북도",1996,5626
"20218","멸치","전라남도",1996,84436
"20219","멸치","경상북도",1996,4316
"20220","멸치","경상남도",1996,105154
"20221","멸치","제주도",1996,14443
"20222","명태","부산광역시",1996,11
"20223","명태","울산광역시",1996,0
"20224","명태","강원도",1996,4255
"20225","명태","충청남도",1996,0
"20226","명태","전라남도",1996,0
"20227","명태","경상북도",1996,5
"20228","명태","경상남도",1996,174
"20229","민어","부산광역시",1996,173
"20230","민어","인천광역시",1996,45
"20231","민어","강원도",1996,0
"20232","민어","충청남도",1996,2
"20233","민어","전라북도",1996,294
"20234","민어","전라남도",1996,625
"20235","민어","경상북도",1996,0
"20236","민어","경상남도",1996,692
"20237","민어","제주도",1996,109
"20238","방어류","부산광역시",1996,1798
"20239","방어류","인천광역시",1996,9
"20240","방어류","울산광역시",1996,0
"20241","방어류","강원도",1996,363
"20242","방어류","충청남도",1996,0
"20243","방어류","전라북도",1996,0
"20244","방어류","전라남도",1996,50
"20245","방어류","경상북도",1996,1124
"20246","방어류","경상남도",1996,270
"20247","방어류","제주도",1996,363
"20248","밴댕이","부산광역시",1996,1
"20249","밴댕이","인천광역시",1996,1070
"20250","밴댕이","경기도",1996,0
"20251","밴댕이","강원도",1996,0
"20252","밴댕이","충청남도",1996,1804
"20253","밴댕이","전라북도",1996,0
"20254","밴댕이","전라남도",1996,7788
"20255","밴댕이","경상북도",1996,0
"20256","밴댕이","경상남도",1996,0
"20257","밴댕이","제주도",1996,0
"20258","뱅어류","부산광역시",1996,0
"20259","뱅어류","울산광역시",1996,0
"20260","뱅어류","강원도",1996,0
"20261","뱅어류","충청남도",1996,5066
"20262","뱅어류","전라북도",1996,0
"20263","뱅어류","전라남도",1996,0
"20264","뱅어류","경상북도",1996,0
"20265","뱅어류","경상남도",1996,7
"20266","뱅어류","제주도",1996,0
"20267","병어류","부산광역시",1996,4848
"20268","병어류","인천광역시",1996,1626
"20269","병어류","울산광역시",1996,0
"20270","병어류","경기도",1996,0
"20271","병어류","강원도",1996,0
"20272","병어류","충청남도",1996,69
"20273","병어류","전라북도",1996,324
"20274","병어류","전라남도",1996,1239
"20275","병어류","경상북도",1996,32
"20276","병어류","경상남도",1996,1303
"20277","병어류","제주도",1996,43
"20278","보구치","충청남도",1996,114
"20279","보구치","전라북도",1996,3
"20280","보구치","전라남도",1996,1499
"20281","보구치","경상북도",1996,0
"20282","보구치","경상남도",1996,27
"20283","보구치","제주도",1996,866
"20284","보리멸","강원도",1996,0
"20285","보리멸","충청남도",1996,0
"20286","보리멸","전라남도",1996,248
"20287","보리멸","경상북도",1996,0
"20288","보리멸","경상남도",1996,0
"20289","복어류","부산광역시",1996,4427
"20290","복어류","인천광역시",1996,362
"20291","복어류","울산광역시",1996,0
"20292","복어류","경기도",1996,0
"20293","복어류","강원도",1996,1269
"20294","복어류","충청남도",1996,82
"20295","복어류","전라북도",1996,644
"20296","복어류","전라남도",1996,632
"20297","복어류","경상북도",1996,877
"20298","복어류","경상남도",1996,1162
"20299","복어류","제주도",1996,253
"20300","조피볼락","부산광역시",1996,0
"20301","조피볼락","인천광역시",1996,236
"20302","조피볼락","울산광역시",1996,0
"20303","조피볼락","경기도",1996,3
"20304","조피볼락","강원도",1996,129
"20305","조피볼락","충청남도",1996,85
"20306","조피볼락","전라북도",1996,13
"20307","조피볼락","전라남도",1996,675
"20308","조피볼락","경상북도",1996,2
"20309","조피볼락","경상남도",1996,198
"20310","조피볼락","제주도",1996,513
"20311","기타볼락류","부산광역시",1996,12
"20312","기타볼락류","인천광역시",1996,457
"20313","기타볼락류","울산광역시",1996,0
"20314","기타볼락류","경기도",1996,36
"20315","기타볼락류","강원도",1996,3
"20316","기타볼락류","충청남도",1996,201
"20317","기타볼락류","전라북도",1996,559
"20318","기타볼락류","전라남도",1996,177
"20319","기타볼락류","경상북도",1996,132
"20320","기타볼락류","경상남도",1996,1210
"20321","기타볼락류","제주도",1996,6
"20322","부세","부산광역시",1996,0
"20323","부세","인천광역시",1996,0
"20324","부세","경기도",1996,1
"20325","부세","강원도",1996,0
"20326","부세","충청남도",1996,106
"20327","부세","전라북도",1996,536
"20328","부세","전라남도",1996,68
"20329","부세","경상남도",1996,77
"20330","부세","제주도",1996,13
"20331","삼치류","부산광역시",1996,4971
"20332","삼치류","인천광역시",1996,42
"20333","삼치류","울산광역시",1996,0
"20334","삼치류","경기도",1996,0
"20335","삼치류","강원도",1996,0
"20336","삼치류","충청남도",1996,30
"20337","삼치류","전라북도",1996,20
"20338","삼치류","전라남도",1996,272
"20339","삼치류","경상북도",1996,1
"20340","삼치류","경상남도",1996,870
"20341","삼치류","제주도",1996,213
"20342","상어류","부산광역시",1996,551
"20343","상어류","인천광역시",1996,23
"20344","상어류","울산광역시",1996,0
"20345","상어류","경기도",1996,2
"20346","상어류","강원도",1996,3
"20347","상어류","충청남도",1996,1
"20348","상어류","전라북도",1996,8
"20349","상어류","전라남도",1996,116
